CandidateVectorId,EquivalenceClassId,RepresentativeVectorId,Retained,EquivalenceSignatureSha256,EquivalenceSignature,MessageAlias,Scenario,StateBefore,VectorType,Perturbation,ConfigHash,RequirementId,CoverageObligations,InputSeed,ReductionReason,DataOrigin
V0110,EC-022,V0106,false,9323bcc9979e4b7a7e00a550f6385d87cfe94305e5b8c2a3c83a4138ba4e946c,"{""config_hash"":""efdf03275f0fea9f"",""coverage_obligations"":""MESSAGE:PDU-E|STATE:SYNC|PERTURBATION:XOR_0x01_AT_AUTH_AREA_OFFSET|REQUIREMENT:REQ-AUTH-AREA-INTEGRITY"",""message_alias"":""PDU-E"",""perturbation"":""XOR_0x01_AT_AUTH_AREA_OFFSET"",""requirement_id"":""REQ-AUTH-AREA-INTEGRITY"",""scenario"":""受认证区域内载荷篡改"",""state_before"":""SYNC"",""vector_type"":""TAMPER""}",PDU-E,受认证区域内载荷篡改,SYNC,TAMPER,XOR_0x01_AT_AUTH_AREA_OFFSET,efdf03275f0fea9f,REQ-AUTH-AREA-INTEGRITY,MESSAGE:PDU-E|STATE:SYNC|PERTURBATION:XOR_0x01_AT_AUTH_AREA_OFFSET|REQUIREMENT:REQ-AUTH-AREA-INTEGRITY,20301016,same observable semantic signature as representative,derived_from_disclosed_candidate_vectors
V0111,EC-023,V0111,true,96822aa00ab55a67c0b839f3bfd93131945f58ab4bc9fa3d41b702d24361e04f,"{""config_hash"":""efdf03275f0fea9f"",""coverage_obligations"":""MESSAGE:PDU-E|STATE:SYNC|PERTURBATION:REPLACE_TRUNCATED_MAC_WITH_ZERO|REQUIREMENT:REQ-MAC-FORGERY-REJECTION"",""message_alias"":""PDU-E"",""perturbation"":""REPLACE_TRUNCATED_MAC_WITH_ZERO"",""requirement_id"":""REQ-MAC-FORGERY-REJECTION"",""scenario"":""全零认证器伪造"",""state_before"":""SYNC"",""vector_type"":""TAMPER""}",PDU-E,全零认证器伪造,SYNC,TAMPER,REPLACE_TRUNCATED_MAC_WITH_ZERO,efdf03275f0fea9f,REQ-MAC-FORGERY-REJECTION,MESSAGE:PDU-E|STATE:SYNC|PERTURBATION:REPLACE_TRUNCATED_MAC_WITH_ZERO|REQUIREMENT:REQ-MAC-FORGERY-REJECTION,20301112,lowest VectorId retained as deterministic representative,derived_from_disclosed_candidate_vectors
V0112,EC-023,V0111,false,96822aa00ab55a67c0b839f3bfd93131945f58ab4bc9fa3d41b702d24361e04f,"{""config_hash"":""efdf03275f0fea9f"",""coverage_obligations"":""MESSAGE:PDU-E|STATE:SYNC|PERTURBATION:REPLACE_TRUNCATED_MAC_WITH_ZERO|REQUIREMENT:REQ-MAC-FORGERY-REJECTION"",""message_alias"":""PDU-E"",""perturbation"":""REPLACE_TRUNCATED_MAC_WITH_ZERO"",""requirement_id"":""REQ-MAC-FORGERY-REJECTION"",""scenario"":""全零认证器伪造"",""state_before"":""SYNC"",""vector_type"":""TAMPER""}",PDU-E,全零认证器伪造,SYNC,TAMPER,REPLACE_TRUNCATED_MAC_WITH_ZERO,efdf03275f0fea9f,REQ-MAC-FORGERY-REJECTION,MESSAGE:PDU-E|STATE:SYNC|PERTURBATION:REPLACE_TRUNCATED_MAC_WITH_ZERO|REQUIREMENT:REQ-MAC-FORGERY-REJECTION,20301113,same observable semantic signature as representative,derived_from_disclosed_candidate_vectors
V0113,EC-023,V0111,false,96822aa00ab55a67c0b839f3bfd93131945f58ab4bc9fa3d41b702d24361e04f,"{""config_hash"":""efdf03275f0fea9f"",""coverage_obligations"":""MESSAGE:PDU-E|STATE:SYNC|PERTURBATION:REPLACE_TRUNCATED_MAC_WITH_ZERO|REQUIREMENT:REQ-MAC-FORGERY-REJECTION"",""message_alias"":""PDU-E"",""perturbation"":""REPLACE_TRUNCATED_MAC_WITH_ZERO"",""requirement_id"":""REQ-MAC-FORGERY-REJECTION"",""scenario"":""全零认证器伪造"",""state_before"":""SYNC"",""vector_type"":""TAMPER""}",PDU-E,全零认证器伪造,SYNC,TAMPER,REPLACE_TRUNCATED_MAC_WITH_ZERO,efdf03275f0fea9f,REQ-MAC-FORGERY-REJECTION,MESSAGE:PDU-E|STATE:SYNC|PERTURBATION:REPLACE_TRUNCATED_MAC_WITH_ZERO|REQUIREMENT:REQ-MAC-FORGERY-REJECTION,20301114,same observable semantic signature as representative,derived_from_disclosed_candidate_vectors
V0114,EC-023,V0111,false,96822aa00ab55a67c0b839f3bfd93131945f58ab4bc9fa3d41b702d24361e04f,"{""config_hash"":""efdf03275f0fea9f"",""coverage_obligations"":""MESSAGE:PDU-E|STATE:SYNC|PERTURBATION:REPLACE_TRUNCATED_MAC_WITH_ZERO|REQUIREMENT:REQ-MAC-FORGERY-REJECTION"",""message_alias"":""PDU-E"",""perturbation"":""REPLACE_TRUNCATED_MAC_WITH_ZERO"",""requirement_id"":""REQ-MAC-FORGERY-REJECTION"",""scenario"":""全零认证器伪造"",""state_before"":""SYNC"",""vector_type"":""TAMPER""}",PDU-E,全零认证器伪造,SYNC,TAMPER,REPLACE_TRUNCATED_MAC_WITH_ZERO,efdf03275f0fea9f,REQ-MAC-FORGERY-REJECTION,MESSAGE:PDU-E|STATE:SYNC|PERTURBATION:REPLACE_TRUNCATED_MAC_WITH_ZERO|REQUIREMENT:REQ-MAC-FORGERY-REJECTION,20301115,same observable semantic signature as representative,derived_from_disclosed_candidate_vectors
V0115,EC-023,V0111,false,96822aa00ab55a67c0b839f3bfd93131945f58ab4bc9fa3d41b702d24361e04f,"{""config_hash"":""efdf03275f0fea9f"",""coverage_obligations"":""MESSAGE:PDU-E|STATE:SYNC|PERTURBATION:REPLACE_TRUNCATED_MAC_WITH_ZERO|REQUIREMENT:REQ-MAC-FORGERY-REJECTION"",""message_alias"":""PDU-E"",""perturbation"":""REPLACE_TRUNCATED_MAC_WITH_ZERO"",""requirement_id"":""REQ-MAC-FORGERY-REJECTION"",""scenario"":""全零认证器伪造"",""state_before"":""SYNC"",""vector_type"":""TAMPER""}",PDU-E,全零认证器伪造,SYNC,TAMPER,REPLACE_TRUNCATED_MAC_WITH_ZERO,efdf03275f0fea9f,REQ-MAC-FORGERY-REJECTION,MESSAGE:PDU-E|STATE:SYNC|PERTURBATION:REPLACE_TRUNCATED_MAC_WITH_ZERO|REQUIREMENT:REQ-MAC-FORGERY-REJECTION,20301116,same observable semantic signature as representative,derived_from_disclosed_candidate_vectors
V0116,EC-024,V0116,true,56621f1f1e917ed1cb62e326459992dd6211b90201613097e47e52eba647c00b,"{""config_hash"":""efdf03275f0fea9f"",""coverage_obligations"":""MESSAGE:PDU-E|STATE:SYNC|PERTURBATION:REPLAY_PREVIOUSLY_ACCEPTED_SECURED_PDU|REQUIREMENT:REQ-FRESHNESS-REPLAY-REJECTION"",""message_alias"":""PDU-E"",""perturbation"":""REPLAY_PREVIOUSLY_ACCEPTED_SECURED_PDU"",""requirement_id"":""REQ-FRESHNESS-REPLAY-REJECTION"",""scenario"":""已接收报文重放"",""state_before"":""SYNC"",""vector_type"":""REPLAY""}",PDU-E,已接收报文重放,SYNC,REPLAY,REPLAY_PREVIOUSLY_ACCEPTED_SECURED_PDU,efdf03275f0fea9f,REQ-FRESHNESS-REPLAY-REJECTION,MESSAGE:PDU-E|STATE:SYNC|PERTURBATION:REPLAY_PREVIOUSLY_ACCEPTED_SECURED_PDU|REQUIREMENT:REQ-FRESHNESS-REPLAY-REJECTION,20301212,lowest VectorId retained as deterministic representative,derived_from_disclosed_candidate_vectors
V0117,EC-024,V0116,false,56621f1f1e917ed1cb62e326459992dd6211b90201613097e47e52eba647c00b,"{""config_hash"":""efdf03275f0fea9f"",""coverage_obligations"":""MESSAGE:PDU-E|STATE:SYNC|PERTURBATION:REPLAY_PREVIOUSLY_ACCEPTED_SECURED_PDU|REQUIREMENT:REQ-FRESHNESS-REPLAY-REJECTION"",""message_alias"":""PDU-E"",""perturbation"":""REPLAY_PREVIOUSLY_ACCEPTED_SECURED_PDU"",""requirement_id"":""REQ-FRESHNESS-REPLAY-REJECTION"",""scenario"":""已接收报文重放"",""state_before"":""SYNC"",""vector_type"":""REPLAY""}",PDU-E,已接收报文重放,SYNC,REPLAY,REPLAY_PREVIOUSLY_ACCEPTED_SECURED_PDU,efdf03275f0fea9f,REQ-FRESHNESS-REPLAY-REJECTION,MESSAGE:PDU-E|STATE:SYNC|PERTURBATION:REPLAY_PREVIOUSLY_ACCEPTED_SECURED_PDU|REQUIREMENT:REQ-FRESHNESS-REPLAY-REJECTION,20301213,same observable semantic signature as representative,derived_from_disclosed_candidate_vectors
V0118,EC-024,V0116,false,56621f1f1e917ed1cb62e326459992dd6211b90201613097e47e52eba647c00b,"{""config_hash"":""efdf03275f0fea9f"",""coverage_obligations"":""MESSAGE:PDU-E|STATE:SYNC|PERTURBATION:REPLAY_PREVIOUSLY_ACCEPTED_SECURED_PDU|REQUIREMENT:REQ-FRESHNESS-REPLAY-REJECTION"",""message_alias"":""PDU-E"",""perturbation"":""REPLAY_PREVIOUSLY_ACCEPTED_SECURED_PDU"",""requirement_id"":""REQ-FRESHNESS-REPLAY-REJECTION"",""scenario"":""已接收报文重放"",""state_before"":""SYNC"",""vector_type"":""REPLAY""}",PDU-E,已接收报文重放,SYNC,REPLAY,REPLAY_PREVIOUSLY_ACCEPTED_SECURED_PDU,efdf03275f0fea9f,REQ-FRESHNESS-REPLAY-REJECTION,MESSAGE:PDU-E|STATE:SYNC|PERTURBATION:REPLAY_PREVIOUSLY_ACCEPTED_SECURED_PDU|REQUIREMENT:REQ-FRESHNESS-REPLAY-REJECTION,20301214,same observable semantic signature as representative,derived_from_disclosed_candidate_vectors
V0119,EC-024,V0116,false,56621f1f1e917ed1cb62e326459992dd6211b90201613097e47e52eba647c00b,"{""config_hash"":""efdf03275f0fea9f"",""coverage_obligations"":""MESSAGE:PDU-E|STATE:SYNC|PERTURBATION:REPLAY_PREVIOUSLY_ACCEPTED_SECURED_PDU|REQUIREMENT:REQ-FRESHNESS-REPLAY-REJECTION"",""message_alias"":""PDU-E"",""perturbation"":""REPLAY_PREVIOUSLY_ACCEPTED_SECURED_PDU"",""requirement_id"":""REQ-FRESHNESS-REPLAY-REJECTION"",""scenario"":""已接收报文重放"",""state_before"":""SYNC"",""vector_type"":""REPLAY""}",PDU-E,已接收报文重放,SYNC,REPLAY,REPLAY_PREVIOUSLY_ACCEPTED_SECURED_PDU,efdf03275f0fea9f,REQ-FRESHNESS-REPLAY-REJECTION,MESSAGE:PDU-E|STATE:SYNC|PERTURBATION:REPLAY_PREVIOUSLY_ACCEPTED_SECURED_PDU|REQUIREMENT:REQ-FRESHNESS-REPLAY-REJECTION,20301215,same observable semantic signature as representative,derived_from_disclosed_candidate_vectors
V0120,EC-024,V0116,false,56621f1f1e917ed1cb62e326459992dd6211b90201613097e47e52eba647c00b,"{""config_hash"":""efdf03275f0fea9f"",""coverage_obligations"":""MESSAGE:PDU-E|STATE:SYNC|PERTURBATION:REPLAY_PREVIOUSLY_ACCEPTED_SECURED_PDU|REQUIREMENT:REQ-FRESHNESS-REPLAY-REJECTION"",""message_alias"":""PDU-E"",""perturbation"":""REPLAY_PREVIOUSLY_ACCEPTED_SECURED_PDU"",""requirement_id"":""REQ-FRESHNESS-REPLAY-REJECTION"",""scenario"":""已接收报文重放"",""state_before"":""SYNC"",""vector_type"":""REPLAY""}",PDU-E,已接收报文重放,SYNC,REPLAY,REPLAY_PREVIOUSLY_ACCEPTED_SECURED_PDU,efdf03275f0fea9f,REQ-FRESHNESS-REPLAY-REJECTION,MESSAGE:PDU-E|STATE:SYNC|PERTURBATION:REPLAY_PREVIOUSLY_ACCEPTED_SECURED_PDU|REQUIREMENT:REQ-FRESHNESS-REPLAY-REJECTION,20301216,same observable semantic signature as representative,derived_from_disclosed_candidate_vectors
V0121,EC-025,V0121,true,ede032a134a728ac21f255cdb58f7d5cc0249c558be58b6c32ab97876de74fd2,"{""config_hash"":""efdf03275f0fea9f"",""coverage_obligations"":""MESSAGE:PDU-E|STATE:ROLLOVER_PENDING|PERTURBATION:AUTHENTICATED_POST_ROLLOVER_LOW_FV_5|REQUIREMENT:REQ-ROLLOVER-GATING"",""message_alias"":""PDU-E"",""perturbation"":""AUTHENTICATED_POST_ROLLOVER_LOW_FV_5"",""requirement_id"":""REQ-ROLLOVER-GATING"",""scenario"":""严格策略下FV回绕候选"",""state_before"":""ROLLOVER_PENDING"",""vector_type"":""BOUNDARY_OUT""}",PDU-E,严格策略下FV回绕候选,ROLLOVER_PENDING,BOUNDARY_OUT,AUTHENTICATED_POST_ROLLOVER_LOW_FV_5,efdf03275f0fea9f,REQ-ROLLOVER-GATING,MESSAGE:PDU-E|STATE:ROLLOVER_PENDING|PERTURBATION:AUTHENTICATED_POST_ROLLOVER_LOW_FV_5|REQUIREMENT:REQ-ROLLOVER-GATING,20301312,lowest VectorId retained as deterministic representative,derived_from_disclosed_candidate_vectors
V0122,EC-025,V0121,false,ede032a134a728ac21f255cdb58f7d5cc0249c558be58b6c32ab97876de74fd2,"{""config_hash"":""efdf03275f0fea9f"",""coverage_obligations"":""MESSAGE:PDU-E|STATE:ROLLOVER_PENDING|PERTURBATION:AUTHENTICATED_POST_ROLLOVER_LOW_FV_5|REQUIREMENT:REQ-ROLLOVER-GATING"",""message_alias"":""PDU-E"",""perturbation"":""AUTHENTICATED_POST_ROLLOVER_LOW_FV_5"",""requirement_id"":""REQ-ROLLOVER-GATING"",""scenario"":""严格策略下FV回绕候选"",""state_before"":""ROLLOVER_PENDING"",""vector_type"":""BOUNDARY_OUT""}",PDU-E,严格策略下FV回绕候选,ROLLOVER_PENDING,BOUNDARY_OUT,AUTHENTICATED_POST_ROLLOVER_LOW_FV_5,efdf03275f0fea9f,REQ-ROLLOVER-GATING,MESSAGE:PDU-E|STATE:ROLLOVER_PENDING|PERTURBATION:AUTHENTICATED_POST_ROLLOVER_LOW_FV_5|REQUIREMENT:REQ-ROLLOVER-GATING,20301313,same observable semantic signature as representative,derived_from_disclosed_candidate_vectors
V0123,EC-025,V0121,false,ede032a134a728ac21f255cdb58f7d5cc0249c558be58b6c32ab97876de74fd2,"{""config_hash"":""efdf03275f0fea9f"",""coverage_obligations"":""MESSAGE:PDU-E|STATE:ROLLOVER_PENDING|PERTURBATION:AUTHENTICATED_POST_ROLLOVER_LOW_FV_5|REQUIREMENT:REQ-ROLLOVER-GATING"",""message_alias"":""PDU-E"",""perturbation"":""AUTHENTICATED_POST_ROLLOVER_LOW_FV_5"",""requirement_id"":""REQ-ROLLOVER-GATING"",""scenario"":""严格策略下FV回绕候选"",""state_before"":""ROLLOVER_PENDING"",""vector_type"":""BOUNDARY_OUT""}",PDU-E,严格策略下FV回绕候选,ROLLOVER_PENDING,BOUNDARY_OUT,AUTHENTICATED_POST_ROLLOVER_LOW_FV_5,efdf03275f0fea9f,REQ-ROLLOVER-GATING,MESSAGE:PDU-E|STATE:ROLLOVER_PENDING|PERTURBATION:AUTHENTICATED_POST_ROLLOVER_LOW_FV_5|REQUIREMENT:REQ-ROLLOVER-GATING,20301314,same observable semantic signature as representative,derived_from_disclosed_candidate_vectors
V0124,EC-025,V0121,false,ede032a134a728ac21f255cdb58f7d5cc0249c558be58b6c32ab97876de74fd2,"{""config_hash"":""efdf03275f0fea9f"",""coverage_obligations"":""MESSAGE:PDU-E|STATE:ROLLOVER_PENDING|PERTURBATION:AUTHENTICATED_POST_ROLLOVER_LOW_FV_5|REQUIREMENT:REQ-ROLLOVER-GATING"",""message_alias"":""PDU-E"",""perturbation"":""AUTHENTICATED_POST_ROLLOVER_LOW_FV_5"",""requirement_id"":""REQ-ROLLOVER-GATING"",""scenario"":""严格策略下FV回绕候选"",""state_before"":""ROLLOVER_PENDING"",""vector_type"":""BOUNDARY_OUT""}",PDU-E,严格策略下FV回绕候选,ROLLOVER_PENDING,BOUNDARY_OUT,AUTHENTICATED_POST_ROLLOVER_LOW_FV_5,efdf03275f0fea9f,REQ-ROLLOVER-GATING,MESSAGE:PDU-E|STATE:ROLLOVER_PENDING|PERTURBATION:AUTHENTICATED_POST_ROLLOVER_LOW_FV_5|REQUIREMENT:REQ-ROLLOVER-GATING,20301315,same observable semantic signature as representative,derived_from_disclosed_candidate_vectors
V0125,EC-025,V0121,false,ede032a134a728ac21f255cdb58f7d5cc0249c558be58b6c32ab97876de74fd2,"{""config_hash"":""efdf03275f0fea9f"",""coverage_obligations"":""MESSAGE:PDU-E|STATE:ROLLOVER_PENDING|PERTURBATION:AUTHENTICATED_POST_ROLLOVER_LOW_FV_5|REQUIREMENT:REQ-ROLLOVER-GATING"",""message_alias"":""PDU-E"",""perturbation"":""AUTHENTICATED_POST_ROLLOVER_LOW_FV_5"",""requirement_id"":""REQ-ROLLOVER-GATING"",""scenario"":""严格策略下FV回绕候选"",""state_before"":""ROLLOVER_PENDING"",""vector_type"":""BOUNDARY_OUT""}",PDU-E,严格策略下FV回绕候选,ROLLOVER_PENDING,BOUNDARY_OUT,AUTHENTICATED_POST_ROLLOVER_LOW_FV_5,efdf03275f0fea9f,REQ-ROLLOVER-GATING,MESSAGE:PDU-E|STATE:ROLLOVER_PENDING|PERTURBATION:AUTHENTICATED_POST_ROLLOVER_LOW_FV_5|REQUIREMENT:REQ-ROLLOVER-GATING,20301316,same observable semantic signature as representative,derived_from_disclosed_candidate_vectors
